date,city,station,latitude,longitude,NO2,temperature_2m,humidity_2m,wind_speed_2m,wind_direction_2m,precipitation,sarimax,lstm,prophet,arima_garch
2018/10/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,60,21.94,64.77,3.17,24.1,0,39.76888152,31.73895074,45.73265433,40.72624462
2018/10/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,55,21.93,60.17,3.86,21.6,0,40.92018095,34.52430951,46.18773355,47.86746827
2018/10/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,21.88,63.37,4.68,19.3,0,39.14288932,37.62985127,43.34712548,44.26814784
2018/10/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,21.99,62.91,5.68,21.5,0,36.54992432,39.83975969,39.03870861,35.38044782
2018/11/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,21.29,73.6,6.8,25.6,0.19,32.69291339,40.92569738,32.62878544,31.21288379
2018/11/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,20.25,83.35,5.28,15.7,0.65,32.26208531,41.07941038,34.08788656,33.01249287
2018/11/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,21.71,83.72,2.84,30.3,0.27,30.96677742,40.37650341,35.33568494,37.89653468
2018/11/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,23.33,84.89,2.79,75.1,0.26,33.15722489,38.42539887,34.38115262,28.03731437
2018/11/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,23.97,83.22,3.21,85.9,0.12,33.54534619,35.83041642,33.73536185,27.86810671
2018/11/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,23.95,82.11,3.12,83.4,0,34.44583299,33.50117329,35.2713297,28.69075571
2018/11/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,24.3,81.8,2.28,69.5,0.01,34.09415827,31.48083508,36.78575325,25.79713015
2018/11/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,23.15,75.16,3.72,16.5,0.03,35.51625123,30.30562058,39.43133619,37.94911235
2018/11/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,22.59,74.49,3.69,55.8,0,35.32708404,30.1989163,37.1388792,29.14925412
2018/11/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,23.47,83.28,4.19,89.1,0,28.41780832,30.2507532,27.2002051,26.53890831
2018/11/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,23.52,81.09,3.08,90.9,0.01,34.32725867,29.70569381,34.19543785,28.50662759
2018/11/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,24.38,76.83,1.75,54,0.13,36.62018764,29.65801213,40.67650242,41.64764955
2018/11/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,22.69,77.36,3.36,63.1,0.08,36.11569976,29.58802514,37.75299039,26.9360331
2018/11/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,23.25,78.38,4.27,92.5,0.5,33.90062555,29.5162354,32.87854831,26.66621813
2018/11/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,23.19,85.67,4.3,99.7,2.47,32.88982235,29.25427639,31.52954314,26.38312427
2018/11/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,23.94,87.08,3.22,96.8,1.77,32.32928551,28.74962315,32.50488939,31.5034995
2018/11/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,23.12,86.41,3.34,74.5,0.96,28.62659849,27.92170284,29.56241973,29.25568282
2018/11/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,23.76,81.43,2.48,69,0.9,34.2183183,27.21237062,36.50022332,25.42732861
2018/11/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,21.12,71.23,4.48,27.2,0.3,37.0280416,27.08756207,39.43596242,31.27311212
2018/11/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,22.1,78.78,3.4,87,0.43,36.98137989,28.36703472,37.93329743,25.91776046
2018/11/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,22.83,80.43,3.12,34.9,2.48,34.32654264,28.95436357,38.67013306,29.7403824
2018/11/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,19.09,71.79,5.85,20,1.41,37.05272407,29.43612298,38.85421575,27.72892948
2018/11/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,20.16,68.26,3.03,36.5,0.02,40.50854669,31.78971333,45.70514653,39.33404076
2018/11/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,21.35,71.76,2.61,60.6,0.04,35.70390012,33.51683849,40.02269444,28.57197067
2018/11/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,19.65,78.39,3.4,41.8,18.38,39.00652649,34.70368955,44.36522942,39.5221552
2018/11/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,19.85,81.96,2.86,42.9,9.41,38.30031937,34.73988174,43.36207665,30.17969674
2018/11/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,20.01,81.2,3.38,48.9,4.87,37.60731175,34.60735413,41.6611695,39.61187918
2018/11/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,20.7,84.21,2.69,56.8,5.29,36.26907639,34.21850249,40.88537522,34.73736341
2018/11/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,20.87,77.1,3.19,68.5,0.02,38.08712068,33.10254679,41.45804711,31.6786018
2018/11/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,20.97,72.19,3.48,82.6,0,38.67373303,32.39974846,41.28670001,29.86244055
2018/12/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,22.12,80.84,2.67,92.8,0.1,33.06413678,32.15043812,35.91459657,30.0750533
2018/12/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,22.22,81.4,2.67,112.8,0,37.17045604,30.89177697,38.82794985,27.55745011
2018/12/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,23.16,84.19,2.25,104.7,0.04,36.3662079,29.56885144,38.88295458,31.34561444
2018/12/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,23.95,81.83,1.44,83,0,37.17304018,28.48450002,42.37549251,35.34364076
2018/12/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,22.59,80.05,4.04,73.7,0.06,33.51515939,27.73050689,35.58127309,33.61130644
2018/12/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,23.06,84.02,2.73,70.5,0.15,34.58867833,27.70879477,38.70944486,32.86277461
2018/12/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,18.63,70.32,5.75,22.5,0.76,37.0629944,27.57336946,40.28483447,31.87344321
2018/12/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,15.85,72.96,5.93,24.7,0.63,35.00846057,29.1703842,37.65045632,28.50470983
2018/12/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,13.81,83.29,5.21,25.5,5.82,38.68247279,31.10369985,41.70701438,27.17848249
2018/12/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,15.06,78.66,4.59,18.2,0.21,40.23664346,32.18588636,44.36323862,31.32079153
2018/12/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,14.52,70.69,7.06,6.4,0.14,40.10874718,33.14567254,42.1507452,31.70717472
2018/12/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,12.93,74.12,6.59,15.6,0.1,40.03029189,34.42544771,42.18913619,28.10657436
2018/12/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,13.85,76.01,5,21.3,0.46,41.82917542,35.62298507,46.14988105,30.98583962
2018/12/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,15.59,76.82,4.16,31.1,0.12,40.21485184,36.71788714,45.15765157,36.93503539
2018/12/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,17.96,76.22,3.35,40.2,0.09,35.97521888,37.36338653,41.61827243,37.30121908
2018/12/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,16.93,74.29,5.07,8.1,0.1,38.59140379,37.6777275,42.86352777,38.74392554
2018/12/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,49,15.71,58.16,4.69,27.8,0,45.91598436,38.09903953,50.94272285,35.28379868
2018/12/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,15.95,66.38,3.71,67.7,0,45.49144792,40.35317304,49.70484602,42.0205234
2018/12/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,19.62,82.69,3.26,96.2,0.02,37.60751695,40.83082015,40.1863643,29.99725673
2018/12/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,21.57,87.42,2.1,133.1,0.04,38.87797903,38.76615654,42.2046054,28.52216206
2018/12/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,21.75,87.16,2.84,100.3,0,34.88975929,35.43057901,37.72078635,29.70820125
2018/12/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,21.94,77.64,2.02,72.4,0.05,34.46367322,32.69405967,40.20753022,30.48136307
2018/12/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,19.25,77.47,5.69,20.6,2.84,34.38450018,30.94569715,37.20882759,29.02667535
2018/12/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,17.46,82.68,4.7,46.9,1.98,36.5214653,30.94324075,39.01346356,31.48048657
2018/12/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,18.88,81.8,2.48,58.9,0.84,39.59387055,31.02181252,44.98797249,33.34219072
2018/12/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,20.99,76.28,1.99,17.6,0.03,39.07943673,31.05010132,47.63243072,36.01514112
2018/12/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,18.99,70.33,4.16,33.3,0.05,39.98437209,31.50404599,45.02373107,36.89995971
2018/12/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,16.47,71,6.01,29.1,0.01,38.25994377,32.67573425,40.62917196,30.45696595
2018/12/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,13.15,68.17,6.77,25.2,0.02,37.6320852,34.10271131,39.10954287,27.99985881
2018/12/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396, ,11.81,67.17,6.43,20,0.22,43.24138015,35.78254378,44.87216641,27.61427614
2018/12/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,11.61,74.48,6.2,14.3,0.02,42.259911,37.34529286,44.03443585,28.3161811
2019/1/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,12.02,74.31,6,14.4,0.2,42.76178857,37.99645976,45.21666809,28.87367272
2019/1/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,12.34,78.17,6.01,16.4,0.99,40.25028088,38.54474543,42.38715367,33.36094376
2019/1/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,14.98,82.62,4.56,45.8,0.62,39.21581421,38.59713404,41.69027613,33.79964238
2019/1/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,81,18.06,88.01,2.9,63.3,0.26,36.57235784,38.36893659,40.0126788,40.36689426
2019/1/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,18.8,83.89,3.07,14,0.09,33.38192447,38.31767473,39.28950851,59.91815838
2019/1/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,16.81,74.16,3.88,32.5,0.12,40.21977578,37.23452479,43.96162773,29.69234338
2019/1/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,18.17,83.1,2.72,60.4,0.07,38.88265762,37.18926853,42.26340876,37.40901014
2019/1/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,17.37,73.08,4.04,28.5,0.26,41.05156996,36.47852931,45.27842239,41.47153892
2019/1/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,17.39,78.26,3.58,63.9,0.09,39.38310883,36.38401389,41.96765347,29.90088822
2019/1/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,18.66,83.31,3.01,75.5,0.22,38.61220008,35.84217035,41.22135878,34.12887473
2019/1/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,100,20.21,82.4,1.46,86.9,0.11,39.45164663,34.86260962,43.73562948,38.58533087
2019/1/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,19.91,74.26,1.93,29.5,0,37.02506831,35.30764921,43.99426477,72.82215319
2019/1/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,19.35,82.22,2.66,68.7,0.11,37.621891,34.96577953,40.23059747,25.52027796
2019/1/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,18.81,80.75,2.62,71.5,0.52,39.53044541,33.87386085,42.23089312,34.1536756
2019/1/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,18.32,76.86,4.07,27.9,1.47,39.00932979,33.42492058,42.66069717,42.17837462
2019/1/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,15.51,69.46,5.29,19.6,0.15,41.06089378,33.67807708,43.59227565,34.74086688
2019/1/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,15.53,69.36,3.96,25.2,0.03,43.90217545,35.38297297,48.13477376,38.78870437
2019/1/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,15.74,73.25,3.49,70.8,0.06,42.73434672,37.2504936,44.77756728,40.41493205
2019/1/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,18.34,77.67,2.87,86.1,0.19,36.94422718,37.75040973,38.70795159,36.29691911
2019/1/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,19.31,73.21,3.1,30.8,0.1,39.40937242,37.02225519,43.25202477,35.82392382
2019/1/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,15.76,63.56,5.54,15.6,0,42.87213027,37.02302875,44.42959158,36.93980698
2019/1/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,62,14.32,55.43,4.59,15.6,0,48.88103361,38.98141438,52.57217889,42.9788386
2019/1/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,14.75,59.2,2.1,47.6,0,50.09496731,41.80079583,55.30028468,50.77695472
2019/1/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,66,16.36,65.39,2.63,83.9,0,47.44717378,42.84990377,49.50430715,38.09952955
2019/1/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,51,18.09,64.38,2.07,55.2,0.01,45.28334731,43.41075969,49.35422919,54.61048546
2019/1/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,17.45,65.85,3.54,51.3,0,39.49579964,43.29745573,41.15506015,44.11360764
2019/1/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,16.18,66.89,4.07,76.2,0,43.49028569,42.53680165,42.04578991,33.1006704
2019/1/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,17.33,72.14,2.96,87.3,0,43.66420566,41.8496921,42.74880683,36.8885377
2019/1/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,17.87,73.86,3.17,91,0,42.91718825,40.95635806,41.48877759,43.38768349
2019/1/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,18.69,85.45,2.94,94.9,0.02,37.96243501,39.7007691,35.60199162,38.40960019
2019/1/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,20.69,76.59,2.71,25.2,0.01,38.69001984,37.85156095,40.51465192,44.33601427
2019/2/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,17.36,64.44,4.73,44,0,41.51878024,36.48453994,39.65509862,33.85620259
2019/2/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,19.3,85.51,3.89,100.9,0.04,32.50382024,36.5868603,27.27496423,30.23616593
2019/2/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,21.81,82.08,1.21,177.2,0,42.83898096,34.99995769,40.78373714,37.70111206
2019/2/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,20.97,74.92,3.16,66.3,0,38.26031928,32.30122355,34.94169396,33.97462711
2019/2/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,20.68,82.57,3.27,125.4,0.03,39.07776044,30.93881695,33.02383487,25.83266228
2019/2/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,21.75,83.9,2.85,180.2,0.01,40.00624985,29.2575059,34.8433121,29.97429842
2019/2/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,22.23,84.82,2.64,169.8,0,39.97857941,27.37470451,34.47535596,30.48681469
2019/2/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,22.2,84.72,3,140,0.03,37.06936254,25.67821986,30.15330445,28.32620398
2019/2/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,21.22,87.16,4.22,98,0.26,29.49647397,24.50068529,20.99861098,24.83568919
2019/2/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,19.58,82.76,4.77,79.6,0.14,34.14085341,23.92667922,24.96742795,25.97788869
2019/2/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,17.65,72.67,3.69,46.9,0.05,40.89996828,24.19433429,35.50637837,27.56796369
2019/2/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,19.01,77.7,3.28,75.3,0.04,39.77469465,25.74329297,33.38517568,29.80009719
2019/2/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,20.83,74.6,2.23,80.8,0,39.96118672,27.38216273,34.91813726,36.09812552
2019/2/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,20.86,81.02,3.53,95.8,0.02,37.19366068,28.28074532,29.26038346,23.19093447
2019/2/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,20.86,83.23,3.3,97.4,1.68,36.1851917,28.71897612,28.47199062,28.32070865
2019/2/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,21.76,81.71,2.14,96.9,0.4,34.05009213,28.74844934,27.94449847,30.05061247
2019/2/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,19.91,81.19,5.08,82.5,4.19,34.37420425,28.21713059,24.48261556,22.20900554
2019/2/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,19.42,88.99,4.76,96.2,18.44,35.70723639,28.50944434,27.05824021,32.75580855
2019/2/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,21.4,90.59,3.05,123.9,7.57,36.86658222,28.28201435,29.28581526,26.47833505
2019/2/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,23.01,88.66,2.83,154.1,2.44,36.42730017,27.50922081,28.99054511,27.31281644
2019/2/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,22.81,86.11,2.81,159.6,5.94,38.90007091,26.40911042,32.55969054,24.12256543
2019/2/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,18.67,71.57,4.3,21,1.2,38.87710661,25.6474399,35.35279304,31.73956576
2019/2/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,18.22,83.23,4.94,66.2,14.71,32.73398392,26.72135239,26.89401038,25.99948615
2019/2/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,16.23,81.41,3.75,29.1,6.91,39.29341325,27.86364602,36.17995338,26.20082522
2019/2/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,16.29,80.18,2.85,29.8,1.92,41.27095597,29.49128964,39.43583808,33.3928839
2019/2/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,19.16,83.41,4.02,93.7,0.15,37.3299084,30.85341635,30.972146,31.28162225
2019/2/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,21.39,84.2,3.11,117.3,0.04,36.65845059,30.9420796,31.30780324,27.21054555
2019/2/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,21.97,81.56,1.88,99.3,0.04,38.77781498,30.37329587,36.43090871,32.33641214
2019/3/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,21.32,85.06,4.28,103.1,0.16,33.67252204,29.46886038,27.81245796,25.3719496
2019/3/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,22.41,85.69,3.46,137.2,1.34,32.27672858,28.53436495,27.44847172,26.32473075
2019/3/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,20.92,81.42,2.01,21.1,9.44,38.03480978,27.60559486,40.8550843,28.82047013
2019/3/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,20.43,76.98,4.3,92.9,3.01,37.52563984,27.53504325,33.31807045,26.10253864
2019/3/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,22.63,86.15,5.12,151.5,15.12,36.10732472,27.90067661,31.39323097,28.6807251
2019/3/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,22.05,89.88,2.3,76.6,54.11,39.4221605,27.76089163,44.85328147,30.50925572
2019/3/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,17.55,86.08,5.99,52.4,29.36,36.43185462,28.02602015,35.51680823,30.31011548
2019/3/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,17.63,85.98,5.64,83.3,6.64,34.43405066,29.01908457,29.98510777,24.18420211
2019/3/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,19.48,91.15,3.79,36.5,12.65,30.19984944,29.95158988,31.3396219,31.2119496
2019/3/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,17.42,86.28,3.86,22.3,15.41,37.39271704,30.6490284,39.27321125,30.15291854
2019/3/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,18.58,77.68,2.62,25.5,4.33,40.5677523,31.39900185,43.55667271,30.4288189
2019/3/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,19.62,76.01,2.73,82.1,0.02,40.82598202,32.42510548,40.74028656,31.61300973
2019/3/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,20.36,78.02,3.9,89.2,0.28,36.92814009,33.0615866,34.73102125,28.16120012
2019/3/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,20.64,89.83,3.94,72,4.14,33.32468902,33.99714958,31.64338965,36.0614691
2019/3/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,18.64,84.06,4.69,43.6,2.98,34.27350072,33.89579429,33.11585975,33.41610389
2019/3/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,19.93,68.52,3.51,84.7,0.08,37.19125228,34.11376372,36.12315196,29.55515119
2019/3/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,20.9,77.68,3.36,98.7,0.04,37.56771058,34.40075526,34.85436619,22.81671494
2019/3/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,21.62,84.65,2.41,113.6,0.07,37.67932579,33.97240647,35.46393705,29.77939117
2019/3/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,22.47,85.01,2.15,139.5,0,39.1092059,32.62968512,37.27698034,30.84556357
2019/3/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,23.24,88.72,3.21,166.3,0.02,35.83776887,30.40860563,32.50631256,26.21053338
2019/3/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,23.73,88.36,2.99,195.5,0.06,37.60166438,28.22269605,35.74353619,26.81801976
2019/3/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,24.37,85.93,2.15,183.6,4.03,38.33217921,26.41417574,37.63971555,31.09226633
2019/3/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,19.78,85.06,5.07,46.4,10.61,29.61046586,24.50925444,27.58234223,25.93384212
2019/3/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,17.74,84.41,4.66,72.4,2.85,35.47771231,24.64672018,31.1408149,26.07476527
2019/3/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,19.84,85.67,2.34,48.1,11.17,37.9439383,25.55806704,39.26033284,34.93820628
2019/3/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,21.53,84.39,3.12,98.4,0.92,36.48422082,26.78498761,33.60218303,30.92365686
2019/3/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,21.93,87.15,2.87,112.3,0.54,35.30830298,27.43393119,32.2267675,25.51218092
2019/3/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,23.53,87.52,1.88,184.7,0.11,39.56229114,27.64532627,38.77292224,32.46450891
2019/3/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,23.57,89.95,2.62,213.3,4.35,37.59208167,26.92588209,37.47204475,32.56400805
2019/3/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,22.81,83.82,3.42,77.8,4.15,29.82438093,26.36981915,28.20166328,30.48271708
2019/3/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,22.44,82.25,4.99,97.1,1.56,32.07139087,26.35573843,26.71372606,23.54796984
2019/4/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,20.63,81.67,5.3,78.8,1.87,33.44186883,26.5623028,28.77740574,27.24179474
2019/4/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,21.1,80.94,4.07,95.6,0.09,36.23396317,27.25438498,33.16141507,25.8874003
2019/4/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,22.87,82.51,2.74,99.1,0.19,35.39429225,28.29425476,34.3304325,25.93838431
2019/4/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,22.4,81.71,2.47,97.3,0.27,37.23100345,28.70781646,37.09049283,24.62577108
2019/4/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,51,23.69,79.17,1.5,306.8,0.06,39.12969489,29.0048075,46.27548189,30.85602641
2019/4/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,24.09,81.66,2.2,225.8,0.03,36.46815196,29.87360304,39.40313082,40.68765372
2019/4/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,24.43,83.91,2.27,207.6,0.02,38.668201,29.31739242,40.03646229,30.03344927
2019/4/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,24.89,87.07,2.35,174.4,0.02,36.99152792,27.94938857,36.9600477,29.74135763
2019/4/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,25.38,86.54,3.02,179.8,0.06,36.31612437,26.52414546,36.21223294,26.40803969
2019/4/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,25.98,86.42,2.12,205.4,0.17,36.86670443,26.02094072,39.4837954,33.60297491
2019/4/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,25.79,86.22,2.59,184.7,15.35,38.33128227,25.61995609,41.37647965,29.1750482
